raw_record_id,deduped_record_id,dedupe_key,source_database,source_record_id
raw-003372,deduped-000282,doi:10.1002/2016gl069315,OpenAlex,https://openalex.org/W2517749185
raw-003111,deduped-000283,doi:10.1002/2016gl069408,OpenAlex,https://openalex.org/W2472144077
raw-003077,deduped-000284,doi:10.1002/2016gl069453,OpenAlex,https://openalex.org/W2468503799
raw-003186,deduped-000285,doi:10.1002/2016gl069476,OpenAlex,https://openalex.org/W2488394852
raw-003174,deduped-000286,doi:10.1002/2016gl069568,OpenAlex,https://openalex.org/W2485835373
raw-003046,deduped-000287,doi:10.1002/2016gl069638,OpenAlex,https://openalex.org/W2463143564
raw-003162,deduped-000288,doi:10.1002/2016gl069688,OpenAlex,https://openalex.org/W2483564506
raw-003293,deduped-000289,doi:10.1002/2016gl069700,OpenAlex,https://openalex.org/W2511974742
raw-003171,deduped-000290,doi:10.1002/2016gl069802,OpenAlex,https://openalex.org/W2485623556
raw-003462,deduped-000291,doi:10.1002/2016gl069894,OpenAlex,https://openalex.org/W2526398007
raw-003426,deduped-000292,doi:10.1002/2016gl069896,OpenAlex,https://openalex.org/W2522725628
raw-003269,deduped-000293,doi:10.1002/2016gl070067,OpenAlex,https://openalex.org/W2510019860
raw-003228,deduped-000294,doi:10.1002/2016gl070122,OpenAlex,https://openalex.org/W2502788227
raw-003268,deduped-000295,doi:10.1002/2016gl070226,OpenAlex,https://openalex.org/W2509927815
raw-003143,deduped-000296,doi:10.1002/2016gl070252,OpenAlex,https://openalex.org/W2476663827
raw-003184,deduped-000297,doi:10.1002/2016gl070309,OpenAlex,https://openalex.org/W2488117988
raw-003342,deduped-000298,doi:10.1002/2016gl070338,OpenAlex,https://openalex.org/W2515331930
raw-003553,deduped-000299,doi:10.1002/2016gl070396,OpenAlex,https://openalex.org/W2538361853
raw-006287,deduped-000300,doi:10.1002/2016gl070445,OpenAlex,https://openalex.org/W2795674446
raw-003683,deduped-000301,doi:10.1002/2016gl070457,OpenAlex,https://openalex.org/W2556251739
raw-003166,deduped-000302,doi:10.1002/2016gl070470,OpenAlex,https://openalex.org/W2484096247
raw-003247,deduped-000303,doi:10.1002/2016gl070634,OpenAlex,https://openalex.org/W2508282374
raw-003730,deduped-000304,doi:10.1002/2016gl070663,OpenAlex,https://openalex.org/W2560073728
raw-003451,deduped-000305,doi:10.1002/2016gl070917,OpenAlex,https://openalex.org/W2525206132
raw-003440,deduped-000306,doi:10.1002/2016gl070971,OpenAlex,https://openalex.org/W2523835891
raw-003543,deduped-000307,doi:10.1002/2016gl071035,OpenAlex,https://openalex.org/W2536623494
raw-003846,deduped-000308,doi:10.1002/2016gl071194,OpenAlex,https://openalex.org/W2567106264
raw-003608,deduped-000309,doi:10.1002/2016gl071208,OpenAlex,https://openalex.org/W2549038846
raw-003569,deduped-000310,doi:10.1002/2016gl071209,OpenAlex,https://openalex.org/W2540632671
raw-003911,deduped-000311,doi:10.1002/2016gl071235,OpenAlex,https://openalex.org/W2576064828
raw-003786,deduped-000312,doi:10.1002/2016gl071274,OpenAlex,https://openalex.org/W2563135721
raw-004000,deduped-000313,doi:10.1002/2016gl071333,OpenAlex,https://openalex.org/W2585714095
raw-003638,deduped-000314,doi:10.1002/2016gl071460,OpenAlex,https://openalex.org/W2552352942
raw-003908,deduped-000315,doi:10.1002/2016gl071681,OpenAlex,https://openalex.org/W2575493532
raw-003770,deduped-000316,doi:10.1002/2016gl071921,OpenAlex,https://openalex.org/W2561767468
raw-003798,deduped-000317,doi:10.1002/2016gl071930,OpenAlex,https://openalex.org/W2564065614
raw-003902,deduped-000318,doi:10.1002/2016gl072009,OpenAlex,https://openalex.org/W2574794549
raw-004267,deduped-000319,doi:10.1002/2016gl072394,OpenAlex,https://openalex.org/W2602279165
raw-003480,deduped-000320,doi:10.1002/2016jc011736,OpenAlex,https://openalex.org/W2528220099
raw-003628,deduped-000321,doi:10.1002/2016jc011993,OpenAlex,https://openalex.org/W2551329170
raw-003524,deduped-000322,doi:10.1002/2016jc012084,OpenAlex,https://openalex.org/W2532726679
raw-003324,deduped-000323,doi:10.1002/2016jc012156,OpenAlex,https://openalex.org/W2513999129
raw-003825,deduped-000324,doi:10.1002/2016jc012200,OpenAlex,https://openalex.org/W2565898487
raw-004277,deduped-000325,doi:10.1002/2016jc012521,OpenAlex,https://openalex.org/W2603090084
raw-004118,deduped-000326,doi:10.1002/2016jc012579,OpenAlex,https://openalex.org/W2592235329
raw-002957,deduped-000327,doi:10.1002/2016jd024803,OpenAlex,https://openalex.org/W2412381401
raw-002869,deduped-000328,doi:10.1002/2016jd024814,OpenAlex,https://openalex.org/W2398064462
raw-003680,deduped-000329,doi:10.1002/2016jd024892,OpenAlex,https://openalex.org/W2555946159
raw-003374,deduped-000330,doi:10.1002/2016jd024939,OpenAlex,https://openalex.org/W2517830219
raw-003279,deduped-000331,doi:10.1002/2016jd024995,OpenAlex,https://openalex.org/W2511000193
raw-003209,deduped-000332,doi:10.1002/2016jd025331,OpenAlex,https://openalex.org/W2496312014
raw-003257,deduped-000333,doi:10.1002/2016jd025358,OpenAlex,https://openalex.org/W2508942580
raw-003666,deduped-000334,doi:10.1002/2016jd025405,OpenAlex,https://openalex.org/W2554707960
raw-004393,deduped-000335,doi:10.1002/2016jd025448,OpenAlex,https://openalex.org/W2607788411
raw-003658,deduped-000336,doi:10.1002/2016jd025495,OpenAlex,https://openalex.org/W2554143389
raw-003656,deduped-000337,doi:10.1002/2016jd025549,OpenAlex,https://openalex.org/W2553982819
raw-003542,deduped-000338,doi:10.1002/2016jd025602,OpenAlex,https://openalex.org/W2536510285
raw-003391,deduped-000339,doi:10.1002/2016jd025623,OpenAlex,https://openalex.org/W2519838026
raw-000003,deduped-000339,doi:10.1002/2016jd025623,Crossref,https://doi.org/10.1002/2016jd025623
raw-003967,deduped-000340,doi:10.1002/2016jd025683,OpenAlex,https://openalex.org/W2583025145
raw-004933,deduped-000341,doi:10.1002/2016jd025808,OpenAlex,https://openalex.org/W2742340827
raw-004124,deduped-000342,doi:10.1002/2016jd025878,OpenAlex,https://openalex.org/W2592555016
raw-004392,deduped-000343,doi:10.1002/2016jd025943,OpenAlex,https://openalex.org/W2607775561
raw-004026,deduped-000344,doi:10.1002/2016jd026125,OpenAlex,https://openalex.org/W2587819327
raw-004055,deduped-000345,doi:10.1002/2016jd026158,OpenAlex,https://openalex.org/W2588819715
raw-004554,deduped-000346,doi:10.1002/2016jd026386,OpenAlex,https://openalex.org/W2617000885
raw-007130,deduped-000347,doi:10.1002/2016jf003852,OpenAlex,https://openalex.org/W2889410494
raw-003338,deduped-000348,doi:10.1002/2016jg003386,OpenAlex,https://openalex.org/W2515071796
raw-003935,deduped-000349,doi:10.1002/2016jg003421,OpenAlex,https://openalex.org/W2579904556
raw-004518,deduped-000350,doi:10.1002/2016jg003627,OpenAlex,https://openalex.org/W2614366699
raw-004430,deduped-000351,doi:10.1002/2016jg003756,OpenAlex,https://openalex.org/W2610151216
raw-003357,deduped-000352,doi:10.1002/2016ms000625,OpenAlex,https://openalex.org/W2516128226
raw-003858,deduped-000353,doi:10.1002/2016ms000712,OpenAlex,https://openalex.org/W2568416027
raw-003472,deduped-000354,doi:10.1002/2016ms000715,OpenAlex,https://openalex.org/W2527515157
raw-003856,deduped-000355,doi:10.1002/2016ms000721,OpenAlex,https://openalex.org/W2567927742
raw-003862,deduped-000356,doi:10.1002/2016ms000732,OpenAlex,https://openalex.org/W2568895262
raw-002862,deduped-000357,doi:10.1002/2016rg000519,OpenAlex,https://openalex.org/W2396938813
raw-004113,deduped-000358,doi:10.1002/2016rg000532,OpenAlex,https://openalex.org/W2592064793
raw-004647,deduped-000359,doi:10.1002/2016rg000533,OpenAlex,https://openalex.org/W2625135129
raw-003655,deduped-000360,doi:10.1002/2016wr018718,OpenAlex,https://openalex.org/W2553892484
raw-004221,deduped-000361,doi:10.1002/2016wr019638,OpenAlex,https://openalex.org/W2598538582
raw-004497,deduped-000362,doi:10.1002/2016wr019767,OpenAlex,https://openalex.org/W2613490331
raw-004864,deduped-000363,doi:10.1002/2016wr020033,OpenAlex,https://openalex.org/W2736488475
raw-004994,deduped-000364,doi:10.1002/2016wr020354,OpenAlex,https://openalex.org/W2746808019
raw-004279,deduped-000365,doi:10.1002/2017ef000539,OpenAlex,https://openalex.org/W2603120243
raw-004401,deduped-000366,doi:10.1002/2017ef000588,OpenAlex,https://openalex.org/W2608276768
raw-005056,deduped-000367,doi:10.1002/2017ef000589,OpenAlex,https://openalex.org/W2750631453
raw-004584,deduped-000368,doi:10.1002/2017ef000607,OpenAlex,https://openalex.org/W2619508077
raw-004932,deduped-000369,doi:10.1002/2017ef000609,OpenAlex,https://openalex.org/W2742337931
raw-005385,deduped-000370,doi:10.1002/2017ef000611,OpenAlex,https://openalex.org/W2766409095
raw-005120,deduped-000371,doi:10.1002/2017ef000612,OpenAlex,https://openalex.org/W2754095201
raw-005937,deduped-000372,doi:10.1002/2017ef000620,OpenAlex,https://openalex.org/W2788809438
raw-005474,deduped-000373,doi:10.1002/2017ef000622,OpenAlex,https://openalex.org/W2768335314
raw-005762,deduped-000374,doi:10.1002/2017ef000628,OpenAlex,https://openalex.org/W2783061618
raw-005890,deduped-000375,doi:10.1002/2017ef000629,OpenAlex,https://openalex.org/W2787447929
raw-005359,deduped-000376,doi:10.1002/2017ef000639,OpenAlex,https://openalex.org/W2765961687
raw-005652,deduped-000377,doi:10.1002/2017ef000663,OpenAlex,https://openalex.org/W2775588074
raw-006532,deduped-000378,doi:10.1002/2017ef000671,OpenAlex,https://openalex.org/W2803564785
raw-005524,deduped-000379,doi:10.1002/2017ef000677,OpenAlex,https://openalex.org/W2769779145
raw-005337,deduped-000380,doi:10.1002/2017ef000678,OpenAlex,https://openalex.org/W2765562303
raw-006202,deduped-000381,doi:10.1002/2017ef000688,OpenAlex,https://openalex.org/W2793853668
raw-006225,deduped-000382,doi:10.1002/2017ef000720,OpenAlex,https://openalex.org/W2794272113
raw-006197,deduped-000383,doi:10.1002/2017ef000730,OpenAlex,https://openalex.org/W2793784435
raw-006005,deduped-000384,doi:10.1002/2017ef000732,OpenAlex,https://openalex.org/W2790449054
raw-005922,deduped-000385,doi:10.1002/2017ef000734,OpenAlex,https://openalex.org/W2788230879
raw-005933,deduped-000386,doi:10.1002/2017ef000738,OpenAlex,https://openalex.org/W2788705598
raw-006362,deduped-000387,doi:10.1002/2017ef000768,OpenAlex,https://openalex.org/W2799638489
raw-007208,deduped-000388,doi:10.1002/2017ef000781,OpenAlex,https://openalex.org/W2890994788
raw-004471,deduped-000389,doi:10.1002/2017gb005630,OpenAlex,https://openalex.org/W2612458260
raw-004889,deduped-000390,doi:10.1002/2017gb005633,OpenAlex,https://openalex.org/W2738525026
raw-004631,deduped-000391,doi:10.1002/2017gb005643,OpenAlex,https://openalex.org/W2624219599
raw-005611,deduped-000392,doi:10.1002/2017gb005671,OpenAlex,https://openalex.org/W2773978608
raw-005016,deduped-000393,doi:10.1002/2017gb005690,OpenAlex,https://openalex.org/W2748009715
raw-005307,deduped-000394,doi:10.1002/2017gb005721,OpenAlex,https://openalex.org/W2765104506
raw-006036,deduped-000395,doi:10.1002/2017gb005751,OpenAlex,https://openalex.org/W2790934701
raw-005978,deduped-000396,doi:10.1002/2017gb005799,OpenAlex,https://openalex.org/W2789878374
raw-004300,deduped-000397,doi:10.1002/2017gh000055,OpenAlex,https://openalex.org/W2604391204
raw-005204,deduped-000398,doi:10.1002/2017gh000089,OpenAlex,https://openalex.org/W2758810734
raw-004057,deduped-000399,doi:10.1002/2017gl072519,OpenAlex,https://openalex.org/W2588968565
raw-004250,deduped-000400,doi:10.1002/2017gl072577,OpenAlex,https://openalex.org/W2600981983
raw-004224,deduped-000401,doi:10.1002/2017gl072649,OpenAlex,https://openalex.org/W2598637198
raw-004099,deduped-000402,doi:10.1002/2017gl072706,OpenAlex,https://openalex.org/W2591025648
raw-004662,deduped-000403,doi:10.1002/2017gl072855,OpenAlex,https://openalex.org/W2626085226
raw-004366,deduped-000404,doi:10.1002/2017gl072931,OpenAlex,https://openalex.org/W2606881624
raw-004444,deduped-000405,doi:10.1002/2017gl072945,OpenAlex,https://openalex.org/W2610731229
raw-007179,deduped-000406,doi:10.1002/2017gl073017,OpenAlex,https://openalex.org/W2890406638
raw-004241,deduped-000407,doi:10.1002/2017gl073053,OpenAlex,https://openalex.org/W2599971815
raw-004258,deduped-000408,doi:10.1002/2017gl073071,OpenAlex,https://openalex.org/W2601432132
raw-004538,deduped-000409,doi:10.1002/2017gl073217,OpenAlex,https://openalex.org/W2615931194
raw-004529,deduped-000410,doi:10.1002/2017gl073336,OpenAlex,https://openalex.org/W2615309091
raw-006975,deduped-000411,doi:10.1002/2017gl073370,OpenAlex,https://openalex.org/W2885420792
raw-004525,deduped-000412,doi:10.1002/2017gl073454,OpenAlex,https://openalex.org/W2614981581
raw-004473,deduped-000413,doi:10.1002/2017gl073480,OpenAlex,https://openalex.org/W2612474558
raw-004661,deduped-000414,doi:10.1002/2017gl073486,OpenAlex,https://openalex.org/W2626078057
raw-004564,deduped-000415,doi:10.1002/2017gl073551,OpenAlex,https://openalex.org/W2618013857
raw-004502,deduped-000416,doi:10.1002/2017gl073683,OpenAlex,https://openalex.org/W2613715577
raw-004824,deduped-000417,doi:10.1002/2017gl073733,OpenAlex,https://openalex.org/W2734764259
raw-004620,deduped-000418,doi:10.1002/2017gl073851,OpenAlex,https://openalex.org/W2623335366
raw-005022,deduped-000419,doi:10.1002/2017gl073869,OpenAlex,https://openalex.org/W2748549084
raw-004735,deduped-000420,doi:10.1002/2017gl074117,OpenAlex,https://openalex.org/W2724813122
raw-004904,deduped-000421,doi:10.1002/2017gl074176,OpenAlex,https://openalex.org/W2739620324
raw-004927,deduped-000422,doi:10.1002/2017gl074304,OpenAlex,https://openalex.org/W2742197347
raw-005009,deduped-000423,doi:10.1002/2017gl074473,OpenAlex,https://openalex.org/W2747541632
raw-005295,deduped-000424,doi:10.1002/2017gl074509,OpenAlex,https://openalex.org/W2763791637
raw-005026,deduped-000425,doi:10.1002/2017gl074533,OpenAlex,https://openalex.org/W2748871224
raw-005316,deduped-000426,doi:10.1002/2017gl074594,OpenAlex,https://openalex.org/W2765203197
raw-005259,deduped-000427,doi:10.1002/2017gl074612,OpenAlex,https://openalex.org/W2762371702
raw-005060,deduped-000428,doi:10.1002/2017gl074618,OpenAlex,https://openalex.org/W2750876955
raw-005132,deduped-000429,doi:10.1002/2017gl074622,OpenAlex,https://openalex.org/W2754496844
raw-005052,deduped-000430,doi:10.1002/2017gl074889,OpenAlex,https://openalex.org/W2750595772
raw-005759,deduped-000431,doi:10.1002/2017gl074964,OpenAlex,https://openalex.org/W2782734207
raw-005234,deduped-000432,doi:10.1002/2017gl075017,OpenAlex,https://openalex.org/W2760908968
raw-005238,deduped-000433,doi:10.1002/2017gl075037,OpenAlex,https://openalex.org/W2761093263
raw-005184,deduped-000434,doi:10.1002/2017gl075046,OpenAlex,https://openalex.org/W2757437691
raw-005174,deduped-000435,doi:10.1002/2017gl075058,OpenAlex,https://openalex.org/W2756320834
raw-005155,deduped-000436,doi:10.1002/2017gl075098,OpenAlex,https://openalex.org/W2755557889
raw-005960,deduped-000437,doi:10.1002/2017gl075124,OpenAlex,https://openalex.org/W2789489960
raw-005168,deduped-000438,doi:10.1002/2017gl075226,OpenAlex,https://openalex.org/W2755956172
raw-005700,deduped-000439,doi:10.1002/2017gl075370,OpenAlex,https://openalex.org/W2779219094
raw-005546,deduped-000440,doi:10.1002/2017gl075399,OpenAlex,https://openalex.org/W2770638381
raw-006175,deduped-000441,doi:10.1002/2017gl075486,OpenAlex,https://openalex.org/W2793417725
raw-005463,deduped-000442,doi:10.1002/2017gl075627,OpenAlex,https://openalex.org/W2767975093
raw-005394,deduped-000443,doi:10.1002/2017gl075635,OpenAlex,https://openalex.org/W2766643053
raw-005859,deduped-000444,doi:10.1002/2017gl075742,OpenAlex,https://openalex.org/W2786443773
raw-005471,deduped-000445,doi:10.1002/2017gl075930,OpenAlex,https://openalex.org/W2768180396
raw-006218,deduped-000446,doi:10.1002/2017gl075992,OpenAlex,https://openalex.org/W2794166209
raw-005825,deduped-000447,doi:10.1002/2017gl076079,OpenAlex,https://openalex.org/W2784819569
raw-005726,deduped-000448,doi:10.1002/2017gl076096,OpenAlex,https://openalex.org/W2781594396
raw-006506,deduped-000449,doi:10.1002/2017gl076116,OpenAlex,https://openalex.org/W2802867802
raw-005701,deduped-000450,doi:10.1002/2017gl076222,OpenAlex,https://openalex.org/W2779276666
raw-006207,deduped-000451,doi:10.1002/2017gl076293,OpenAlex,https://openalex.org/W2793980274
raw-005793,deduped-000452,doi:10.1002/2017gl076297,OpenAlex,https://openalex.org/W2783790230
raw-005785,deduped-000453,doi:10.1002/2017gl076500,OpenAlex,https://openalex.org/W2783633327
raw-006137,deduped-000454,doi:10.1002/2017gl076502,OpenAlex,https://openalex.org/W2792829584
raw-006099,deduped-000455,doi:10.1002/2017gl076520,OpenAlex,https://openalex.org/W2792086593
raw-006032,deduped-000456,doi:10.1002/2017gl076521,OpenAlex,https://openalex.org/W2790864323
raw-006016,deduped-000457,doi:10.1002/2017gl076548,OpenAlex,https://openalex.org/W2790575979
raw-006117,deduped-000458,doi:10.1002/2017gl076669,OpenAlex,https://openalex.org/W2792445955
raw-006219,deduped-000459,doi:10.1002/2017gl076753,OpenAlex,https://openalex.org/W2794167935
raw-006210,deduped-000460,doi:10.1002/2017gl076829,OpenAlex,https://openalex.org/W2794008700
raw-005161,deduped-000461,doi:10.1002/2017jc012849,OpenAlex,https://openalex.org/W2755648354
raw-005374,deduped-000462,doi:10.1002/2017jc012949,OpenAlex,https://openalex.org/W2766164686
raw-006268,deduped-000463,doi:10.1002/2017jc013059,OpenAlex,https://openalex.org/W2795267151
raw-005076,deduped-000464,doi:10.1002/2017jc013061,OpenAlex,https://openalex.org/W2751786936
raw-005322,deduped-000465,doi:10.1002/2017jc013204,OpenAlex,https://openalex.org/W2765320407
raw-005330,deduped-000466,doi:10.1002/2017jc013264,OpenAlex,https://openalex.org/W2765436210
raw-005803,deduped-000467,doi:10.1002/2017jc013355,OpenAlex,https://openalex.org/W2783922223
raw-005702,deduped-000468,doi:10.1002/2017jc013365,OpenAlex,https://openalex.org/W2779277331
raw-006153,deduped-000469,doi:10.1002/2017jc013583,OpenAlex,https://openalex.org/W2793121555
raw-004892,deduped-000470,doi:10.1002/2017jd026613,OpenAlex,https://openalex.org/W2738669641
raw-005053,deduped-000471,doi:10.1002/2017jd026701,OpenAlex,https://openalex.org/W2750596356
raw-005310,deduped-000472,doi:10.1002/2017jd026731,OpenAlex,https://openalex.org/W2765126267
raw-005342,deduped-000473,doi:10.1002/2017jd026797,OpenAlex,https://openalex.org/W2765664708
raw-006254,deduped-000474,doi:10.1002/2017jd026799,OpenAlex,https://openalex.org/W2794976565
raw-005431,deduped-000475,doi:10.1002/2017jd026868,OpenAlex,https://openalex.org/W2767341664
raw-005448,deduped-000476,doi:10.1002/2017jd026874,OpenAlex,https://openalex.org/W2767567479
raw-005427,deduped-000477,doi:10.1002/2017jd026888,OpenAlex,https://openalex.org/W2767252660
raw-005147,deduped-000478,doi:10.1002/2017jd026899,OpenAlex,https://openalex.org/W2755047818
raw-005445,deduped-000479,doi:10.1002/2017jd026912,OpenAlex,https://openalex.org/W2767528302
raw-005020,deduped-000480,doi:10.1002/2017jd026957,OpenAlex,https://openalex.org/W2748461158
